nid,vid,type,language,title,body,uid,status,date,changed,comment,promote,sticky,tnid,translate
13248,16348,community_updates,und,Vicki Coons: Why Mobile Homes are a Great Choice for Young Families,"<p>Vicki Coons is with Complete Mobile Home Sales and generously agreed to share this article with MHCO&nbsp;Members. &nbsp;Her contact information is listed below. &nbsp;MHCO is always excited to showcase an MHCO Associate Member.</p><p>At some point, you'll feel ready to settle down and start a family. Though it's an exciting new chapter in your life, you have to consider a lot of things first, from career plans to personal goals. You also have to take into account adjusting to the married life and eventually becoming a parent.</p><p>One of the most important preparations you have to think about is where to live. You want a decent place to raise your family —“ somewhere that you can truly call your home. Many young households today don't have a clear idea of where to settle down. Usually, they'd go for anything that's not pricey or isolated.</p><p>Manufactured houses are great options for young families. For the past few years, mobile homes have gained widespread popularity. From one end of the country to the other, you can find communities of pre-fabricated homes, particularly in places like Oregon.</p><p>If you are thinking about settling down or looking for a quality property to move into, take a look at the following to know why <em>manufactured homes in Oregon</em> are a great choice:</p><p><em>Pre-fabricated homes are affordable</em></p><p>Compared to brand new modern homes, <em>manufactured housing is an affordable alternative</em> for young families. You get more value for your investment. From the actual construction of the structure to maintenance and upgrades, the cost is significantly less than what you'd spend on a stick-built house. For a starting household, this is a great selling point.</p><p><em>Mobile homes are all about quality living</em></p><p>Affordability doesn't equate to inferior living standards. In fact, families are better off with mobile homes because they offer just the solutions they need. With the number of options available, they can choose the house that suits their situation. <em>Mobiles homes in Oregon</em>, for instance, vary in design and function. From elaborate floor plans to simple yet elegant house design, you can certainly find one that matches your preferences.</p><p><em>Green Living</em></p><p>Another less obvious yet equally striking benefit of mobile homes is green living. Builders don't waste a lot of materials during construction because they have complete control over the quality. The materials themselves are made of sustainable, eco-friendly components. As they are built with having a minimal impact to the environment in mind, in a way, you are giving back to nature. Residing in a mobile home can kick start your family's green living.</p><p><em>You belong to a community</em></p><p>No place is better for raising a family than in the safety of a community. Many mobile homes are located in communities and RV parks. Our listed <em>manufactured homes in Oregon</em>, for instance, are located in some of the prime spots in the country.</p><p><em>More financing options</em></p><p>There are also more financing options available for mobile homes. Here at Complete Mobile Homes, we work closely with local and national lending institutions. You can easily get the financing resource you need, so you can finally move into your manufactured house. You may consult with our team of manufactured home professionals to know more about your financing options.</p><p>Starting a family is a major decision, so is choosing a place to live. With all the benefits of living in a manufactured home in Oregon, deciding is now much easier to do. If you want the best for your family, a mobile home is for you.</p><p style=""box-sizing: border-box; margin: 0px 0px 12px; font-size: 14px; line-height: 23.100000381469727px; color: rgb(18, 18, 18); background-color: rgb(249, 249, 249); font-family: 'Source Sans Pro', sans-serif !important;"">Vicki A. Coons&nbsp;</p><p style=""box-sizing: border-box; margin: 0px 0px 12px; font-size: 14px; line-height: 23.100000381469727px; color: rgb(18, 18, 18); background-color: rgb(249, 249, 249); font-family: 'Source Sans Pro', sans-serif !important;"">4741 Hillcrest Rd</p><p style=""box-sizing: border-box; margin: 0px 0px 12px; font-size: 14px; line-height: 23.100000381469727px; color: rgb(18, 18, 18); background-color: rgb(249, 249, 249); font-family: 'Source Sans Pro', sans-serif !important;"">Medford, OR 97504</p><p style=""box-sizing: border-box; margin: 0px 0px 12px; font-size: 14px; line-height: 23.100000381469727px; color: rgb(18, 18, 18); background-color: rgb(249, 249, 249); font-family: 'Source Sans Pro', sans-serif !important;"">Phone: 541-951-6953</p><p style=""box-sizing: border-box; margin: 0px 0px 12px; font-size: 14px; line-height: 23.100000381469727px; color: rgb(18, 18, 18); background-color: rgb(249, 249, 249); font-family: 'Source Sans Pro', sans-serif !important;"">Fax: 541-772-3938</p><p style=""box-sizing: border-box; margin: 0px 0px 12px; font-size: 14px; line-height: 23.100000381469727px; color: rgb(18, 18, 18); background-color: rgb(249, 249, 249); font-family: 'Source Sans Pro', sans-serif !important;"">Email:&nbsp;<a href=""mailto:vickicoons9@gmail.com"" style=""box-sizing: border-box; background-color: transparent; color: rgb(36, 125, 188); text-decoration: none; font-size: 1em; -webkit-transition: all 0.3s ease 0.2s; transition: all 0.3s ease 0.2s;"">vickicoons9@gmail.com</a></p><p style=""box-sizing: border-box; margin: 0px 0px 12px; font-size: 14px; line-height: 23.100000381469727px; color: rgb(18, 18, 18); background-color: rgb(249, 249, 249); font-family: 'Source Sans Pro', sans-serif !important;"">Website:&nbsp;<a href=""http://www.complete-mobilehomes.com/"" style=""box-sizing: border-box; background-color: transparent; color: rgb(36, 125, 188); text-decoration: none; font-size: 1em; -webkit-transition: all 0.3s ease 0.2s; transition: all 0.3s ease 0.2s;"">www.complete-mobilehomes.com</a></p>",23,1,1481656594,1511230134,1,0,0,0,0
13284,16384,community_updates,und,"State to Replace LOIS Manufactured Home Records System On Feb 1, 2017",Null,23,1,1485210475,1511230134,1,0,0,0,0
13286,16386,community_updates,und,Oregon will launch a new Manufactured Home Ownership Document System (MHODS) on Feb. 1  Attend a free one-hour online training on January 30 or 31,Null,23,1,1485534841,1512941616,1,0,0,0,0
13290,16390,community_updates,und,"I Used Pot Like Three Weeks Ago, Dude - A Proposed Oregon Law Would Protect Off-the-Job Marijuana Use",Null,23,1,1486399657,1512941616,1,0,0,0,0
13292,16392,community_updates,und,Mark Busch: Portland Doubles Down Against Landlords,Null,23,1,1486574315,1511230134,1,0,0,0,0
13294,16394,community_updates,und,Arbitration Is Alive And Living In Federal Law,Null,23,1,1487179430,1511230104,1,0,0,0,0
13297,16397,community_updates,und,Legislative Update - Week 5 - Anti Community Owner/Business Legislation Continues,Null,23,1,1488214142,1511230134,1,0,0,0,0
13298,16398,community_updates,und,Community Financing: Assessing the Lending Marketplace in 2017,Null,23,1,1488994162,1488996837,1,0,0,0,0
13305,16405,community_updates,und,MHCO Legislative Update - 3 Bad Bills Raise Concern - Latest MHCO UPDATE,Null,23,1,1491845450,1511230134,1,0,0,0,0
13308,16408,community_updates,und,Oregon Legislative Update - Latest on Proposals that are Moving - Finally some Good News,Null,23,1,1492617718,1512941616,1,0,0,0,0
13311,16411,community_updates,und,The Times They Are A-Changin',Null,23,1,1492639088,1499640917,1,0,0,0,0
13321,16421,community_updates,und,Oregon Legislative Update - The Home Stretch - SB 277A and HB 2008A Head to Governor - Latest on Rent Control!,Null,23,1,1495659994,1512941616,1,0,0,0,0
13323,16423,community_updates,und, MHCO Legislative Alert:  Oregon Senate Committee Drops Rent Control in Amendment to HB2004A ,Null,23,1,1496292280,1512941616,1,0,0,0,0
13334,16434,community_updates,und,"Montana Landlord Loses Disability Discrimination Lawsuit - Fined $37,000",Null,23,1,1499811679,1512941802,1,0,0,0,0
13335,16435,community_updates,und,MHCO Legislative Update - 2017 Oregon Legislature Ends - House Speaker Vows To Continue Push for Rent Control,Null,23,1,1499811824,1512941616,1,0,0,0,0
13371,16471,community_updates,und,Community to Pay $72K to Settle Complaint Involving Assistance Animal,Null,23,1,1504802842,1511230832,1,0,0,0,0
13375,16475,community_updates,und,Portland City Council Extend Renter Protection and  'Housing Emergency' Policies,Null,23,1,1507160561,1511230832,1,0,0,0,0
13378,16478,community_updates,und,"$60,000 Settlement Claims of Discriminating Against Families with Children",Null,23,1,1508166656,1511230832,1,0,0,0,0
13382,16482,community_updates,und,"Predictions, Perceptions and Realities",Null,23,1,1510764301,1511230832,1,0,0,0,0
13384,16484,community_updates,und,Senate Banking Committee Draft Gives Manufactured Home Retailers Relief   from the Dodd-Frank Act,Null,23,1,1510855998,1511230832,1,0,0,0,0
13408,16508,community_updates,und,Senate Banking Committee Passes Bill Giving   Manufactured Home Retailers and Sellers Relief from the Dodd-Frank Act,Null,23,1,1513095442,1513095442,1,0,0,0,0
13419,16519,community_updates,und,2018 Oregon Legislative Session Begins - MHCO Legislative Update,Null,23,1,1517856512,1517856512,1,0,0,0,0
13422,16522,community_updates,und,MHCO Testifies Against HB 4085 - Prevailing Attorney Fees -  Bill Not To Move Forward,Null,23,1,1518736747,1518736747,1,0,0,0,0
13426,16526,community_updates,und,Andy Carey - How to Value Your Sleep ,Null,23,1,1519324392,1519663932,1,0,0,0,0
13431,16531,community_updates,und,MHC Industry Secures Major Congressional V,Null,23,1,1521069903,1521069925,1,0,0,0,0
13433,16533,community_updates,und,Strategies for Positive Resident Relationships,Null,23,1,1521402888,1521402888,1,0,0,0,0
13435,16535,community_updates,und,Mediation,Null,23,1,1522161895,1522162360,1,0,0,0,0
13438,16538,community_updates,und,MHC Disaster Prevention: Reducing Risks,Null,23,1,1522882910,1522883634,1,0,0,0,0
13442,16542,community_updates,und,Issues with Wi-Fi  - Could Your Free Wi-Fi Cost You a Bundle? ,Null,23,1,1525220538,1525222539,1,0,0,0,0
13444,16544,community_updates,und,Eugene Registered Guard Article  MHCO's Response  How Not to Conduct Consignment/Sale of Resident's Home  In a Manufactured Home Community ,Null,23,1,1525720329,1525720942,1,0,0,0,0
13445,16545,community_updates,und,Community Financing: The Outlook for Owners in  Mid 2018,Null,23,1,1526054962,1526058757,1,0,0,0,0
13449,16549,community_updates,und,How Can an Appraisal Help You? ,Null,23,0,1526674633,1526675263,1,0,0,0,0
13450,16550,community_updates,und,2018 Oregon Primary Election Results:  Liberal Democrats' Primary Wins Push Oregon Legislature Further to the Left,Null,23,1,1526689597,1526691184,1,0,0,0,0
13452,16552,community_updates,und,The Fair Housing Act - A Look Back as We Move Forward,Null,23,1,1527114351,1527114759,1,0,0,0,0
13453,16553,community_updates,und,President Trump Signs Legislation Giving Manufactured Housing Retailers and Sellers Relief from the Dodd-Frank Act,Null,23,1,1527185304,1527185372,1,0,0,0,0
13455,16555,community_updates,und,Multnomah County Jury Awards $20+ Million Tenant Verdict,Null,23,1,1527693315,1528213854,1,0,0,0,0
13460,16560,community_updates,und,MHCO Pushes Back   Portland Zoning Changes for MHCs,Null,23,1,1529963742,1529963742,1,0,0,0,0
13463,16563,community_updates,und,A True Opportunity to Purchase - A Landlord's Overt Offer to Tenants and CASA of Oregon,Null,23,1,1532534524,1533744215,1,0,0,0,0
13465,16565,community_updates,und,A True Opportunity to Purchase A Landlord's overt offer to Tenants and CASA of Oregon - Part II,Null,23,1,1533056173,1533744190,1,0,0,0,0
13495,16595,community_updates,und,Portland City Council to Consider Limits on Security Deposits and Screening Criteria/Background Checks,Null,23,1,1534814228,1534820221,1,0,0,0,0
13500,16600,community_updates,und,Oregonian Editorial: Eudaly's Proposed Tenant Protections Miss The Mark,Null,23,1,1537376979,1537376979,1,0,0,0,0
13501,16601,community_updates,und,Generic MHC Rules and Regulations,Null,23,1,1537458623,1537459766,1,0,0,0,0
13504,16604,community_updates,und,Housing Affordability Bill Introduced in the US Senate,Null,23,1,1538589484,1538589484,1,0,0,0,0
13506,16606,community_updates,und,ATTENTION:  All MHCO Members Using Form 49 (Rent Increase) ,Null,23,1,1538754210,1538754210,1,0,0,0,0
13507,16607,community_updates,und,Landlord Accused of Discriminating Against Residents with Assistance Animals,Null,23,1,1539021352,1539096393,1,0,0,0,0
13510,16610,community_updates,und,A True Opportunity to Purchase A Landlord's overt offer to Tenants and CASA of Oregon (Part 3),Null,23,1,1540952524,1543251119,1,0,0,0,0
13512,16612,community_updates,und,Oregon Midterm Election Results - A Bitter Pill - Worse Than Expected,Null,23,1,1541612429,1541612429,1,0,0,0,0
13516,16616,community_updates,und,A True Opportunity to Purchase  A Landlord's overt offer to Tenants and CASA of Oregon (Part 4),Null,23,1,1543251324,1543251324,1,0,0,0,0
13524,16624,community_updates,und,What? So What? Now What? ,Null,23,1,1544567176,1544567176,1,0,0,0,0
13536,16636,community_updates,und,Application of payments and 72 Hour Notices in Manufactured Home Communities,Null,23,1,1546895351,1546920707,1,0,0,0,0
13538,16638,community_updates,und,"Legislative Update:  Rent Control Revealed,  Coalition Bill Negotiations, Disparate Impact Roll Back",Null,23,1,1547134191,1547134228,1,0,0,0,0
13539,16639,community_updates,und,Legislative Update:  Pre Session Filed Legislative Proposals 1-10-19,Null,23,1,1547161230,1547183414,1,0,0,0,0
13542,16642,community_updates,und,Oregonian Article: Oregon Lawmakers Propose Unorthodox Approach to Rent Control,Null,23,1,1548002881,1548002990,1,0,0,0,0
13549,16649,community_updates,und,A True Opportunity to Purchase  A Landlord's overt offer to Tenants and CASA of Oregon (Part 5),"<p style=""box-sizing: border-box; margin: 0px 0px 12px; font-family: &quot;Libre Franklin&quot;, sans-serif; font-size: 1.15em; line-height: 26.565000534057617px; caret-color: rgb(35, 34, 28); color: rgb(35, 34, 28);"">By: Dale Strom</p><p style=""box-sizing: border-box; margin: 0px 0px 12px; font-family: &quot;Libre Franklin&quot;, sans-serif; font-size: 1.15em; line-height: 26.565000534057617px; caret-color: rgb(35, 34, 28); color: rgb(35, 34, 28);"">&nbsp;</p><p style=""box-sizing: border-box; margin: 0px 0px 12px; font-family: &quot;Libre Franklin&quot;, sans-serif; font-size: 1.15em; line-height: 26.565000534057617px; caret-color: rgb(35, 34, 28); color: rgb(35, 34, 28);""><em style=""box-sizing: border-box;"">Dale&nbsp;Strom&nbsp;is a second generation Manufactured Home Community landlord. He is a Board Member, past President and current Treasurer of&nbsp;MHCO and owns two manufactured home communities in Oregon.</em></p><p><em>This is the fifth of a multiple part series on a private owner of a Manufactured Home Community willingly attempting to sell that Community to an Association of tenants within that Community. Riverbend MHP is a 39 space community located within the city limits of Clatskanie, OR.</em></p><p><em>The fourth part of this series covered a period of time immediately after the tenants met with representatives from CASA to early October where both parties were anticipating to sign a purchase agreement on November 1. This period of time of will encompass almost 5 months.</em></p><p><em>The author is called by both CASA's Executive Director and the Development Manager. Obviously, there is something that isn't going according to schedule. Obviously, November 1 will come and go without the completion of the sale.</em></p><p>Before we get back to the phone call from CASA, a few details that occurred after September 1 were not mentioned in the<em>fourth</em><em> part of this series</em>.</p><p>THE PAPERWORK PROCESS - The Cooperative requested an appraisal on Riverbend for the purpose of financing. An application for Capital Needs Assessment was required to fund the appraisal. Although this process was a few days late, this shouldn't delay the sale, if any, at all. The request for the appraisal was made on or around September 17. The completed appraisal was submitted to the State on October 16.</p><p>The appraisal, once completed, is the last and remaining document for the application process. The application then activates the underwriting process. When the State grants its approval of the underwritten application, it is then forwarded to the Oregon Housing Stability Council (HSC) for the final approval. So, who then gives the financing approval?</p><p>Grant agreements are then drafted and agreed to by CASA, the Cooperative and the Department of Justice for comments and approval of the funds needed to finance this purchase agreement. Once the agreement has gone through the many approvals and those signatures have been secured, the sale then gets the go ahead. The closing is all that remains.&nbsp;</p><p>PARK OPERATIONS - Always in the back of my mind in the 4<sup>th</sup>quarter of each year is budgeting and my assessment for a need to increase the rent. Scheduled rent increases that I have asked of the tenants usually takes place on January 1. If the sale does not go through as expected, I will need to start in late September on implementing the increase.</p><p>All Oregon MHP landlords know that when they feel that they must increase their rents, that landlord will immediately turn to their Oregon Revised Statutes and go directly go to ORS 90.600. Those landlords will then be reminded that all tenants will need to be given a 90 day notification upon a landlords need for such an increase. In this case, I needed to get my notifications in the mail by September 26 to insure that the tenants did get their notices by September 30 in time for the January 1 implementation. (In Oregon, a tenant needs to be properly served via first class mail so that the notices are in their possession for the full 90 days before the rent is due).</p><p>My tenants were now aware that if I was still the owner of the community on January, their rents were now to be increased from $370 to $380 per month for the New Year. (Yes, that is the going rate of MHP rents in the small city). The request for the rent increase at the beginning of the year would become prophetic in more than one way.</p><p>Now we have an appraisal, capital needs assessment, an application, a submittal to the State for underwriting, approval by HSC for final approval, financing and finally approval by the Department of Justice, CASA and the Cooperative. And then we are ready for a closing on November 1. What could possibly go wrong???</p><p>Receiving the phone call from the Executive Director and Development Manager of CASA, they informed me that the events of their due diligence, application and approval process leading to a final sale was running behind their timeline. Their request was that we agree to and move back the closing date to March 1.</p><p>If you remember from the first part of this series, I wanted to sell this community for several reasons. I thought that the possible sale to the tenants would work for me because I was not going to exercise my 1031 option and I wanted to sell but didn't need to sell. The exemption of the State Capital Gains was another huge benefit that does not go ignored. I could wait when the purchasing party was ready.</p><p>I also mentioned in the first part of the series that my terms on selling would increase the Ernest Money by $10,000 per month for 2 months for any delay by the buyer for this sale.</p><p>CASA did want to delay the sale of the park back to March 1 because of delays of the process that the buyer needs to achieve in this process. It appears that the delay could possibly be with the Department of Justice. It has been suggested to me that the DOJ accomplishes its work on its timeline and doesn't have any kind of fast track program for this type of case. Whatever the delays were, the Ernest Money was increased by $20,000.</p><p>Then there is the case of my onsite manager. She has been there the entire 12 Â_ years that I have owned the community. She has spoken to me over the past 2 or more years about retirement and spending more time for herself and family. She does not want the responsibility of park management anymore. My agreement with my manager when I signed the Purchase Agreement was that she would work for me until November 1. This was extended another month, when the extension by CASA was requested. My manager still resides in the park and will continue to live there as a tenant.&nbsp;</p><p>During this time, I have also been in frequent contact with the Coop board President and the Treasurer about the status of the park. This can lead to problems of a conflict of interest here although the best interest of the Community is most important to both parties. I continue to speak with the onsite manager regarding the status of the park. When it is necessary to speak with the 2 board members, usually the conversation will swerve into the current status of the park and how some issues need immediate attention. With all that has occurred since the formation of the board for the Cooperative, I can honestly say that I have had a great working relationship with both the President and the Treasurer. Also adding that they, in no way, have acted in my behalf to take care of any issues that I have a need to accomplish. I have seen this as phasing out my current manager and bring in the new ownership.</p><p>I do look forward to closing this deal in that we have been working on this sale for almost 5 months. Now I look at this delay from another standpoint. We are getting late in 2018. Pushing this sale back into 2019 will make tax planning much easier in that I have more time to do that planning. In addition, the rent increase will be implemented on schedule on January 1. It became prophetic in that the $380 rent is the amount that the Cooperative will start asking its members upon closing.</p><p>It remains to be seen if this rent in the long run can be sustained by the Cooperative or if an adjustment of the rent will need to be made.</p><p>Now that we are targeting the close sometime in the first quarter of 2019, I can now anticipate enjoying the Thanksgiving and Christmas holidays. But I also need to find the proper way to â€œsellâ€ù the 2 park owned homes to the â€œoccupantsâ€ù (not a complete legal description of the habitants) of those homes.</p><p>Recently, I received word that the closing will now be ready for signatures sometime in the last half of January. Who is responsible for the last pieces that needs to fit for all parties to go forward? Of course, the Department of Justice.</p><p><em>In part 6 of this series, details of the sale of the 2 homes to be sold to the â€œoccupantsâ€ù will be discussed and of course, the final sale.</em></p><p><em>Dale Strom is a second generation Manufactured Home Community landlord. He is a Board Member, past President and current Treasurer of MHC</em></p>",23,1,1548290449,1548290879,1,0,0,0,0
13550,16650,community_updates,und,Phil Querin Analysis of SB 608 (Rent Control),"<p>Attached is Phil Querin's&nbsp;detailed analysis of SB 608 (Rent Control). &nbsp;SB 608 will be up for a public hearing on Monday, February 4th&nbsp;at 3 pm. &nbsp;Information on written and public testimony will be forth coming early next week. &nbsp;</p>",23,1,1548608685,1548608747,1,0,0,0,0
13551,16651,community_updates,und,"Rent Control Hearing Monday, Februay 4th at 3 PM  Hearing Room 'B'","<div class=""e2ma-p-div"" style=""font-family: Arial, Helvetica, sans-serif; margin-bottom: 10px; line-height: 1.5; text-align: center;"">&nbsp;</div><div class=""e2ma-p-div"" style=""font-family: Arial, Helvetica, sans-serif; margin-bottom: 10px; line-height: 1.5; text-align: justify;"">&nbsp;</div><div class=""e2ma-p-div"" style=""font-family: Arial, Helvetica, sans-serif; margin-bottom: 10px; text-align: justify; line-height: 16.8px;""><span class=""e2ma-style"" style=""font-size: 14px;"">The Oregon Legislature has scheduled a public hearing on SB 608 (Rent Control - Elimination of No Cause Eviction) for Monday, February 4, 2019 at 3 PM at the Oregon State Capitol, Hearing Room 'B', Oregon Senate Committee on Housing.</span></div><div class=""e2ma-p-div"" style=""font-family: Arial, Helvetica, sans-serif; margin-bottom: 10px; text-align: justify; line-height: 16.8px;""><span class=""e2ma-style"" style=""font-size: 14px;""><strong><em><u>This is an ""all hands on deck"" for owners of manufactured housing communities.</u></em></strong>&nbsp; This legislative proposal has the potential to make grave changes to Oregon Landlord/Tenant law and is by far the most serious threat we have faced in the last two decades. SB 608 limits rent increases to an annual 7% +CPI and it would also eliminate 'no cause evictions'.</span></div><div class=""e2ma-p-div"" style=""font-family: Arial, Helvetica, sans-serif; margin-bottom: 10px; text-align: justify; line-height: 16.8px;""><span class=""e2ma-style"" style=""font-size: 14px;""><span class=""e2ma-style"" style=""color: rgb(175, 25, 0);""><strong><span class=""e2ma-style"" style=""text-decoration: underline;"">We need manufactured home community owners to be involved —“ either by attending or testifying</span><u>&nbsp;and sending written testimony to the Senate Committee members.</u></strong>&nbsp;</span>&nbsp;Please plan on attending even if you are not testifying.&nbsp; No one else is going to stand up for&nbsp;<strong>YOUR rights and YOUR livelihood.&nbsp;</strong>&nbsp;</span></div><div class=""e2ma-p-div"" style=""font-family: Arial, Helvetica, sans-serif; margin-bottom: 10px; text-align: justify; line-height: 16.8px;""><span class=""e2ma-style"" style=""font-size: 14px;"">Testimony will be limited to 2 minutes.&nbsp; There will be a sign up sheet in Hearing Room 'B'.&nbsp; Chuck will be either in the Hearing Room or hallway outside the hearing room and will be happy to point you in the right direction.&nbsp; Erica will be at the Capitol Information Kiosk between the Capitol rotunda and hearing rooms.&nbsp; She will have tags for you to wear to indciate you are an opponent of the bill.</span></div><div class=""e2ma-p-div"" style=""font-family: Arial, Helvetica, sans-serif; margin-bottom: 10px; text-align: justify; line-height: 16.8px;""><span class=""e2ma-style"" style=""font-size: 14px;""><strong>Written Testimony:</strong>&nbsp; Over the years we have found the most effective testimony against bad legislation is to simply&nbsp;<strong>tell your story</strong>&nbsp;- the sacrifice and challenges you face in providing affordable housing.&nbsp; Please send emails to the Senators listed below and to the committee public record (the last e-mail listed below).&nbsp;&nbsp;<em><strong><u>Finally, be sure to include ""SB 608 - Oppose"" in the title of your email.</u></strong></em></span></div><div class=""e2ma-p-div"" style=""font-family: Arial, Helvetica, sans-serif; margin-bottom: 10px; text-align: justify; line-height: 13px;""><span class=""e2ma-style"" style=""font-size: 16px;""><strong><em>Senate Members of the Senate Housing Committee:</em></strong></span></div><div class=""e2ma-p-div"" style=""font-family: Arial, Helvetica, sans-serif; margin-bottom: 10px; line-height: 15.5px;""><span class=""e2ma-style"" style=""font-size: 14px;""><strong>Senator Shemia Fagan - Chair</strong>&nbsp;<br />Democrat&nbsp;- District&nbsp;24 - Portland</span><br /><span class=""e2ma-style"" style=""color: rgb(175, 25, 0); font-size: 14px;""><strong>Email:&nbsp;<a href=""mailto:Sen.ShemiaFagan@oregonlegislature.gov"" style=""color: rgb(51, 51, 51);"">Sen.ShemiaFagan@oregonlegislature.gov</a></strong></span></div><div class=""e2ma-p-div"" style=""font-family: Arial, Helvetica, sans-serif; margin-bottom: 10px; text-align: justify; line-height: 15.5px;""><span class=""e2ma-style"" style=""font-size: 14px;""><strong>Senator Fred Girod - Vice Chair</strong><br />Republican - District&nbsp;9 - Stayton<br /><strong><span class=""e2ma-style"" style=""color: rgb(175, 25, 0);"">Email:&nbsp;<a href=""mailto:Sen.FredGirod@oregonlegislature.gov"" style=""color: rgb(51, 51, 51);"">Sen.FredGirod@oregonlegislature.gov</a></span></strong></span></div><div class=""e2ma-p-div"" style=""font-family: Arial, Helvetica, sans-serif; margin-bottom: 10px; text-align: justify; line-height: 15.5px;""><span class=""e2ma-style"" style=""font-size: 14px;""><strong>Senator Jeff Golden</strong><br />Democrat - District 3&nbsp;- Ashland<br /><strong><span class=""e2ma-style"" style=""color: rgb(175, 25, 0);"">Email:&nbsp;<a href=""mailto:Sen.JeffGolden@oregonlegislature.gov"" style=""color: rgb(51, 51, 51);"">Sen.JeffGolden@oregonlegislature.gov</a></span></strong></span><br /><br /><span class=""e2ma-style"" style=""color: rgb(175, 25, 0); font-size: 14px;""><span class=""e2ma-style"" style=""color: rgb(40, 40, 40);""><strong>Senator Tim Knopp</strong><br />Republican&nbsp;- District&nbsp;27 - Bend</span><br /><strong>Email:&nbsp;<a href=""mailto:Sen.TimKnopp@oregonlegislature.gov"" style=""color: rgb(51, 51, 51);"">Sen.TimKnopp@oregonlegislature.gov</a></strong></span><br /><br /><span class=""e2ma-style"" style=""color: rgb(40, 40, 40); font-size: 14px;""><strong>Senator Laurie Monnes Anderson</strong><br />Democrat - District 25 - Gresham<br /><strong><span class=""e2ma-style"" style=""color: rgb(175, 25, 0);"">Email:&nbsp;<a href=""mailto:Sen.LaurieMonnesAnderson@oregonlegislature.gov"" style=""color: rgb(51, 51, 51);"">Sen.LaurieMonnesAnderson@oregonlegislature.gov</a></span></strong></span><br /><br /><span class=""e2ma-style"" style=""color: rgb(0, 0, 0); font-size: 14px;""><strong>To submit your testimony or exhibits for the public record (strongly recommended) please send to:&nbsp;&nbsp;<a href=""mailto:shous.exhibits@oregonlegislature.gov"" style=""color: rgb(51, 51, 51);"">shous.exhibits@oregonlegislature.gov</a>&nbsp;&nbsp;</strong>&nbsp;</span></div><div class=""e2ma-p-div"" style=""font-family: Arial, Helvetica, sans-serif; margin-bottom: 10px; text-align: justify; line-height: 13px;""><span class=""e2ma-style"" style=""color: rgb(0, 0, 0);""><span class=""e2ma-style"" style=""font-size: 14px;"">Note: Please use discretion with your personal information in written testimony (i.e., do not add personal information you do not want the public to see). All meeting materials, including your name and any personal information contained in the submitted documents, are posted to the Oregon Legislative Information System (OLIS) and are accessible to all major search engines, including Google, Bing, and Yahoo.</span></span></div><div class=""e2ma-p-div"" style=""font-family: Arial, Helvetica, sans-serif; margin-bottom: 10px; text-align: justify; line-height: 13px;"">&nbsp;</div><div class=""e2ma-p-div"" style=""font-family: Arial, Helvetica, sans-serif; margin-bottom: 10px; text-align: justify; line-height: 17.6px;""><span class=""e2ma-style"" style=""color: rgb(0, 0, 0);""><span class=""e2ma-style"" style=""font-size: 16px;"">If you have any questions or concerns please contact the MHCO Office at 503-391-4496.</span></span></div>",23,1,1548801281,1548801281,1,0,0,0,0
13552,16652,community_updates,und,MHCO Legislative Update 2-14-19,"<p>We are now wrapping up week 3 of the 2019 Oregon Legislative Session. &nbsp;A lot of new legislative proposals have been submitted making this one of the most active legislative sessions in recent memory. &nbsp;The Senate this week passed the most sweeping changes to Oregon Landlord-Tenant law in three decades with the passage of SB 608. &nbsp;The next step for rent control is a public hearing in the Oregon House on Monday, Feb 18th at 1 pm. &nbsp;There are many other legislative proposals swirling around the Oregon Capital. &nbsp;See the attached summary for all the legislation MHCO is currently tracking.</p>",23,1,1550167773,1550167773,1,0,0,0,0
