authname,fnid,vid,type,language,titties,body,teaser,uid,by,columnimage,featureme,columntype,authoorg,authuid,mereal,pub,revtime,comment,promote,sticky,tnid,translate
chuck carpenter,13316,16416,column,und,Phil Querin Q&A - Deterioration/Repair Notices and Makeshift Structures,"<p><strong><em>Answer.&nbsp; </em></strong>This is <em><u>not</u></em> an issue under <a href=""https://www.oregonlaws.org/ors/90.632"">ORS 90.632</a>, which relates to damage and deterioration of the home.&nbsp; In fact, this statute indirectly validates the right of the structures to be on the space, which you are contesting, since portions were built without permission, in violation of local ordinances, and contrary to the terms of the rental agreement. Moreover, ORS 90.632 does not allow the landlord to require removal - <em><u>just repair</u></em>.&nbsp;</p><p>&nbsp;</p><p>This is a violation for which you would normally use a 30-day curable notice of termination. <a href=""https://www.oregonlaws.org/ors/90.630"">&nbsp;ORS 90.630(1)(a)</a> (<strong>Termination by landlord; causes; notice; cure; repeated nonpayment of rent), </strong>which provides for the issuance of a 30-day termination notice if the resident:</p><p>&nbsp;</p><ul>	<li>Violates a law or ordinance <em><u>related to the tenant's conduct as a tenant</u></em>;</li>	<li>Violates a rule or rental agreement provision <em><u>related to the tenant's conduct as a tenant</u></em> and imposed as a condition of occupancy.</li></ul><p>&nbsp;</p><p>Subsection (4) provides that:</p><p>&nbsp;</p><p style=""margin-left:.5in;""><strong>The tenant may avoid termination of the tenancy by correcting the violation within the 30-day period specified in subsection (1) of this section. However, if substantially the same act or omission that constituted a prior violation of which notice was given recurs within six months after the date of the notice, the landlord may terminate the tenancy upon at least 20 days written notice specifying the violation and the date of termination of the tenancy. </strong></p><p>&nbsp;</p><p>However, in this particular case, the issue is whether you (and your predecessor) waived the right to terminate the tenancy because you accepted rent after you had knowledge of the violation. In summary, a landlord waives the right to terminate a rental agreement for a particular violation of the rental agreement or of law if the landlord:</p><ul>	<li>During three or more separate rental periods, accepts rent with knowledge of the violation by the tenant; or</li>	<li>Accepts performance by a tenant that varies from the terms of the rental agreement.<a href=""#_ftn1"" name=""_ftnref1"" title="""">[1]</a></li>	<li>A landlord does not waive the right to terminate a rental agreement for a violation under any of the following circumstances:	<ul style=""list-style-type:circle;"">		<li>The landlord and tenant agree otherwise after the violation has occurred.</li>		<li>The violation concerns the tenant's conduct and, following the violation but prior to acceptance of rent for three rental periods or performance, the landlord gives a written warning notice to the tenant regarding the violation that:		<ul>			<li>Describes specifically the conduct that constitutes the violation, either as a separate and distinct violation, a series or group of violations or a continuous or ongoing violation;</li>			<li>States that the tenant is required to discontinue the conduct or correct the violation; and</li>			<li>States that a reoccurrence of the conduct that constitutes a violation may result in a termination of the tenancy pursuant to <a href=""https://www.oregonlaws.org/ors/90.392"">ORS 90.392</a> (termination of non-MHP tenancies), <a href=""https://www.oregonlaws.org/ors/90.398"">90.398</a> (termination for drug/alcohol violations), <a href=""https://www.oregonlaws.org/ors/90.405"">90.405</a> (unpermitted pets), <a href=""https://www.oregonlaws.org/ors/90.630"">90.630</a> (termination of MHP tenancy by landlord).</li>		</ul>		</li>		<li>The tenancy consists of rented space for a manufactured dwelling or floating home, and the violation concerns:		<ul>			<li>Disrepair or deterioration of the manufactured dwelling or floating home;</li>			<li>A failure to maintain the rented space;</li>			<li>The termination is under ORS 90.396 [24-hour notices].</li>		</ul>		</li>	</ul>	</li></ul><p>&nbsp;</p><p>I do not believe any of the above exclusions apply to your situation, and on its face, there is an argument that by accepting the rent you permitted the structures to be there. See, <a href=""https://www.oregonlaws.org/ors/90.412"">ORS 90.412</a> and <a href=""https://www.oregonlaws.org/ors/90.414"">ORS 90.414</a>.&nbsp;</p><p>&nbsp;</p><p>However, permitting the structures, and permitting their violation of the building codes, etc., are two different things. You don't have the power to permit the law violations. I view the violations of the building codes as something that is a continuing violation""",Null,23,23,99999,0,100000,100001,23,1,1494426490,1512942461,1,0,0,0,0
chuck carpenter,13317,16417,column,und,Mark Busch RV Q&A - Raising Rents on RVs,"<p><strong>Answer:</strong>&nbsp;&nbsp;It is now statewide law that rents cannot be raised at all during the first year of a month-to-month tenancy.&nbsp; After the first year of the tenancy, you are required to give written notice to the tenant at least 90 days prior to the effective date of the rent increase.</p><p>The written rent increase notice to tenants must state (1) the amount of the rent increase; (2) the amount of the new rent; and, (3) the date on which the increase becomes effective.&nbsp; If the notice is mailed to the tenants, you must add at least three additional days to the notice period (not counting the date mailed) to allow for mailing.&nbsp; The notice can also be hand-delivered to the tenants, but this means putting it directly in the tenant's hand - posting the notice is legally ineffective.</p><p>If you happen to have any fixed-term tenancies, be aware that rent can only be raised for those tenants in accordance with whatever the rental agreement says concerning rent increases.&nbsp; Week-to-week tenants can have their rent raised with at least seven days' written notice prior to the effective date of the increase.&nbsp; The same rules apply regarding the information that must be in the notice (amount, new rent, effective date), and regarding additional mailing time for the notice.</p><p>There is currently no limit on the amount of a rent increase, although there are rent control measures under consideration in the Oregon legislature.&nbsp;&nbsp;<u><strong>With that in mind, beware that any rent increase that you issue before the legislature adjourns might be subject to new laws.&nbsp; Check in on the&nbsp;MHCO&nbsp;website to keep apprised of any legislative changes.</strong></u></p><p>Special rules also apply within the Portland city limits.&nbsp; By ordinance, a rent increase of 10% or more within a 12-month period triggers the tenant's right to terminate the tenancy on 14 days' written notice and potentially receive a relocation assistance"" payment from the landlord. These payments are based on the size of the rental unit and start at $2",Null,23,23,99999,0,100000,100001,23,1,1494942529,1562265641,1,0,0,0,0
chuck carpenter,13319,16419,column,und,Phil Querin Q&A - Sex Offender Leaves and Then Returns,"<p><strong>Answer:&nbsp;&nbsp;</strong>Your question raises several issues worthy of discussion. First, the fact that the son is in the park and you&nbsp;didn't know he was a convicted sex offender, tells me that the park should beef up its rules to require all persons 18 years and over undergo a criminal background check.</p><p>&nbsp;</p><p>If the son is on parole, you may want to try to contact his parole officer.&nbsp; I fully suspect that there may be conditions of his parole that may apply to keep him out of the park.</p><p>&nbsp;</p><p>At the risk of sounding harsh, it is a fact that sexual predators"" are not a protected class under the state and federal constitutions.&nbsp; In short",Null,23,23,99999,0,100000,100001,23,1,1495067894,1533924678,1,0,0,0,0
chuck carpenter,13320,16420,column,und,Phil Querin Q&A - Sex Offender Leaves and Then Returns,"<p><strong>Answer:&nbsp;&nbsp;</strong>Your question raises several issues worthy of discussion. First, the fact that the son is in the park and you&nbsp;didn't know he was a convicted sex offender, tells me that the park should beef up its rules to require all persons 18 years and over undergo a criminal background check.</p><p>&nbsp;</p><p>If the son is on parole, you may want to try to contact his parole officer.&nbsp; I fully suspect that there may be conditions of his parole that may apply to keep him out of the park.</p><p>&nbsp;</p><p>At the risk of sounding harsh, it is a fact that sexual predators"" are not a protected class under the state and federal constitutions.&nbsp; In short",Null,23,23,99999,0,100000,100001,23,1,1495067900,1533924678,1,0,0,0,0
chuck carpenter,13322,16422,column,und,Phil Querin Q&A - Insurance Company Threatens to Cancel Coverage Over Resident Owned Trampoline ,"<p><strong><em>Answer.&nbsp;&nbsp;</em></strong>This is a tough one, because there is really nothing in Oregon's landlord-tenant law addressing the situation, and if you don't have anything in your rules (and presumably rental/lease agreement) there is very little leverage you have to force the resident to remove the trampoline. It's on their space legally, and they are not in violation of any laws, rules, or the rental agreement. Some communities do have rules prohibiting trampolines because of their inherently dangerous nature.</p><p>&nbsp;</p><p>This may be cautionary tale for including such a provision in your rules saying something about having recreational or playground equipment that can be inherently dangerous. Here is a sample provision:</p><p>&nbsp;</p><p style=""margin-left: 0.5in;"">Resident shall not construct or place devices, equipment, including playground or recreational equipment or structures on Resident's space that could cause or result in an increase in Landlord's liability insurance or a termination of Landlord's insurance coverage.</p><p>&nbsp;</p><p style=""margin-left: 0.5in;"">Example of such items include but are not limited to above-ground pools, trampolines; climbing structures or facilities higher than ____ feet from the ground, lawn darts, etc. In the event that Resident intends to construct, place, or use any such items on Resident's space, regardless of whether they are visible from the street, Resident shall first contact Landlord, and provide a description of the item. Before issuing approval:</p><p style=""margin-left: 0.5in;"">(a) Landlord shall first secure confirmation from its insurance carrier that the item will not cause any increase in Landlord's insurance premiums;</p><p style=""margin-left: 0.5in;"">(b) Resident shall sign a written release of liability to Landlord, and agree to indemnify and defend Landlord should any claims arise as a result of an injury to persons caused by the item; and</p><p style=""margin-left: 0.5in;"">(c) Resident shall provide Landlord with proof of a current policy of liability insurance for not less than $______________________, naming Landlord as a co-insured (or otherwise agreeing to defend Landlord in the event of claims under such policy).&nbsp;</p><p style=""margin-left: 0.5in;"">In the event of any claims, losses, liabilities, or threats thereof, or should Landlord's insurance carrier thereafter determine that use of the item could cause an increase in Landlord's insurance premiums, or a loss of Landlord's insurance coverage, Resident shall, within three days written notice from Landlord, remove said item from the Community.</p>",Null,23,23,99999,0,100000,100001,23,1,1495727740,1512942461,1,0,0,0,0
chuck carpenter,13324,16424,column,und,Phil Querin Q&A - When is a Hazard Tree Not a Hazard Tree?,"<p><strong><u>Answer to Question No. 1</u>. &nbsp;&nbsp;</strong>Generally, an Act of God"" is considered to be a natural disaster that is outside of human control. That would include earthquakes",Null,23,23,99999,0,100000,100001,23,1,1496335631,1512942461,1,0,0,0,0
chuck carpenter,13325,16425,column,und,Phil Querin Article - Tips and Traps and Lessons Learned,"<p><strong>1.&nbsp; Pick Your Shot""&nbsp;</strong>Never pick a fight you don't think you can win.&nbsp; And if you decide to fight",Null,23,23,99999,0,100000,100001,23,1,1496758633,1512942461,1,0,0,0,0
chuck carpenter,13326,16426,column,und,Phil Querin Q&A: Temporary Occupant Overstays Her Welcome,"<p><strong><em>Answer.&nbsp;&nbsp;</em></strong>This sounds like a cross between Fatal Attraction and Pacific Heights! It appears your friend never saw either film, or if he did, he failed to get the message.</p><p>&nbsp;</p><p>Here is a short - and not comprehensive - summary of the temporary occupancy agreement law, which is found in&nbsp;<a href=""https://www.oregonlaws.org/ors/90.275"">ORS 90.275</a>:</p><p>&nbsp;</p><ul>	<li>The temporary occupancy agreement may be terminated by:	<ul>		<li>&nbsp;The tenant without cause at any time;&nbsp;and</li>		<li>&nbsp;The landlord - but only for a cause that is a material violation of the temporary occupancy agreement.</li>	</ul>	</li>	<li>The temporary occupant does&nbsp;<em><u>not</u></em>&nbsp;have a right to cure a for-cause violation issued from the landlord.</li>	<li>Before entering into a temporary occupancy agreement, a landlord may screen the proposed temporary occupant for issues regarding conduct or for a criminal record.	<ul>		<li>However, the landlord may&nbsp;<em><u>not</u></em>&nbsp;screen the proposed temporary occupant for credit history or income level, since they are not a tenant"" and their financial capacity to pay rent is immaterial.</li>	</ul>	</li>	<li>&nbsp;A temporary occupancy agreement:	<ul>		<li>&nbsp;May provide that the temporary occupant is required to comply with any applicable rules for the premises;&nbsp;and</li>		<li>May have a specific ending date.</li>	</ul>	</li>	<li>A landlord or tenant is not required to give the temporary occupant written notice of the termination of a temporary occupancy agreement.</li>	<li>A temporary occupant is treated as a squatter if they continue to occupy the dwelling in violation of the agreement.</li></ul><p>&nbsp;</p><p>In this case",Null,23,23,99999,0,100000,100001,23,1,1497367981,1512942461,1,0,0,0,0
chuck carpenter,13329,16429,column,und,Phil Querin Q&A - Home Removal Blocked & Landslides,"<p><strong><em>Answer.&nbsp;&nbsp;</em></strong>The land belongs to the landlord, and with the exception of (a) what a tenant plants on their own space<a href=""#_ftn1"" name=""_ftnref1"" title="""">[1]</a>, and (b) hazard tree responsibilities under&nbsp;<a href=""https://www.oregonlaws.org/ors/90.727"">ORS 90.727</a>, it is my opinion that what grows out of the ground is the landlord's responsibility.&nbsp; Thus, the trees are the landlord's responsibility, and certainly, they cannot be left to grow to the point of prohibiting removal of a home - or to put it another way, if the trees&nbsp;<em><u>are</u></em>&nbsp;permitted to grow in such a manner as to block homes, it is the landlord's responsibility to deal with the cost of removal, so the home can be relocated.</p><p>&nbsp;</p><p>As for the landlord's liability for costs to move the home, etc., I'm going out on a limb - pardon the pun - but that is really a matter of causation, i.e. why did the landslide occur?&nbsp; You did not state in your question that the tenant was somehow responsible for the slide, so I'm going to assume it was an Act of God"". Most good liability insurance policies do cover ""Acts of God"" events",Null,23,23,99999,0,100000,100001,23,1,1498056765,1531955543,1,0,0,0,0
chuck carpenter,13330,16430,column,und,Phil Querin Q&A - Late Fees,"<p><strong>Answer:&nbsp;&nbsp;</strong>Here is a summary of ORS 90.260, the late fee statute.&nbsp; It answers the questions posed above.</p><p>&nbsp;</p><p>(1)&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; A landlord may impose a late charge or fee, however designated,&nbsp;<em>only if:</em></p><ul>	<li>The rent payment is not received by the fourth day of the period for which rent is payable; and</li>	<li>There exists a written rental agreement that specifies:	<ul>		<li>The tenant's obligation to pay a late charge;</li>		<li>The type and amount of the late charge; and</li>		<li>The date on which&nbsp;<em>rent payments</em>&nbsp;are due, and the date on which&nbsp;<em>late charges</em>&nbsp;become due.</li>	</ul>	</li></ul><p style=""margin-left: 1.5in;"">&nbsp;</p><p>(2)&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; The amount of any late charge&nbsp;<em>may not exceed:</em></p><ul>	<li>A reasonable flat amount, charged once per rental period. Reasonable amount"" means the customary amount charged by landlords for that rental market;</li>	<li>A reasonable amount",Null,23,23,99999,0,100000,100001,23,0,1498672408,1531955750,1,0,0,0,0
chuck carpenter,13331,16431,column,und,Phil Querin Q&A - Late Fees,"<p><strong>Answer:&nbsp;&nbsp;</strong>Here is a summary of ORS 90.260, the late fee statute.&nbsp; It answers the questions posed above.</p><p>&nbsp;</p><p>(1)&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; A landlord may impose a late charge or fee, however designated,&nbsp;<em>only if:</em></p><ul>	<li>The rent payment is not received by the fourth day of the period for which rent is payable; and</li>	<li>There exists a written rental agreement that specifies:	<ul>		<li>The tenant's obligation to pay a late charge;</li>		<li>The type and amount of the late charge; and</li>		<li>The date on which&nbsp;<em>rent payments</em>&nbsp;are due, and the date on which&nbsp;<em>late charges</em>&nbsp;become due.</li>	</ul>	</li></ul><p style=""margin-left: 1.5in;"">&nbsp;</p><p>(2)&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; The amount of any late charge&nbsp;<em>may not exceed:</em></p><ul>	<li>A reasonable flat amount, charged once per rental period. Reasonable amount"" means the customary amount charged by landlords for that rental market;</li>	<li>A reasonable amount",Null,23,23,99999,0,100000,100001,23,0,1498672408,1531955750,1,0,0,0,0
chuck carpenter,13332,16432,column,und,Phil Querin Q&A - Late Fees,"<p><strong>Answer:&nbsp;&nbsp;</strong>Here is a summary of ORS 90.260, the late fee statute.&nbsp; It answers the questions posed above.</p><p>&nbsp;</p><p>(1)&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; A landlord may impose a late charge or fee, however designated,&nbsp;<em>only if:</em></p><ul>	<li>The rent payment is not received by the fourth day of the period for which rent is payable; and</li>	<li>There exists a written rental agreement that specifies:	<ul>		<li>The tenant's obligation to pay a late charge;</li>		<li>The type and amount of the late charge; and</li>		<li>The date on which&nbsp;<em>rent payments</em>&nbsp;are due, and the date on which&nbsp;<em>late charges</em>&nbsp;become due.</li>	</ul>	</li></ul><p style=""margin-left: 1.5in;"">&nbsp;</p><p>(2)&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; The amount of any late charge&nbsp;<em>may not exceed:</em></p><ul>	<li>A reasonable flat amount, charged once per rental period. Reasonable amount"" means the customary amount charged by landlords for that rental market;</li>	<li>A reasonable amount",Null,23,23,99999,0,100000,100001,23,1,1498672457,1531955750,1,0,0,0,0
chuck carpenter,13336,16436,column,und,Phil Querin Q&A - Multiple Question on Water Sub Metering ,"<p><strong><em>Answer.&nbsp;&nbsp;</em></strong>Your questions are all good ones, but generally are dealt with in the utility pass-through laws.<a href=""#_ftn1"" name=""_ftnref1"" title="""">[1]</a>&nbsp; Here is a summary:</p><p>&nbsp;</p><ol>	<li><strong>Right to Pass Through Utilities.</strong>&nbsp; If a written rental agreement so provides, the landlord may require tenants to pay a utility or service charge that has been billed by a utility or service provider to the utility or service provided directly to the tenant's space as measured by a&nbsp;submeter</li></ol><p style=""margin-left: 0.25in;"">&nbsp;</p><ol>	<li value=""2""><strong>&nbsp;Permitted Charges.&nbsp;</strong>The utility or service charge to be assessed to the tenants may consist of:	<ol style=""list-style-type: lower-alpha;"">		<li>The cost of the utility or service provided to the tenant's space and under the tenant's control, as measured by the&nbsp;submeter;</li>		<li>The cost of any sewer service for&nbsp;stormwater&nbsp;or wastewater as a percentage of the tenant's water charge as measured by a&nbsp;submeter, if the utility or service provider charges the landlord for sewer service as a percentage of water provided; and</li>		<li>A pro rata portion of any base or service charge billed by the utility or service provider, including but not limited to any tax passed through by the provider.</li>	</ol>	</li></ol><p style=""margin-left: 1in;"">&nbsp;</p><ol>	<li value=""3""><strong>Prohibited Charges.</strong>&nbsp; The utility or service charge may not include:	<ol style=""list-style-type: lower-alpha;"">		<li>&nbsp;Any additional charges (including any costs of the landlord), for the installation, maintenance or operation of the utility or service system or any profit for the landlord; or</li>		<li>&nbsp;Any costs to provide a utility or service to common areas of the facility.<a href=""#_ftn2"" name=""_ftnref2"" title="""">[2]</a></li>	</ol>	</li></ol><p style=""margin-left: 0.75in;"">&nbsp;</p><ol>	<li value=""4""><strong>Unilateral Amendment.&nbsp;&nbsp;</strong>Landlords may unilaterally amend a rental agreement to convert a tenant's existing utility or service billing method to a&nbsp;submeter&nbsp;billing method.&nbsp; The language in the amendment must fairly describe the submetering provisions.</li></ol><p style=""margin-left: 0.5in;"">&nbsp;</p><ol>	<li value=""5""><strong>180-day Notice.&nbsp;&nbsp;</strong>Landlords must give the tenants not less than 180 days' written notice before converting to a&nbsp;submeter&nbsp;billing method.&nbsp; (<em>PCQ Comment - I believe landlords can send out the unilateral amendment anytime - It does not have to correspond to when they send the 180-day notice out.&nbsp; The unilateral amendment"" language means that the landlord does not need tenant ""consent."")&nbsp;</em></li></ol><p style=""""margin-left: 0.25in;"""">&nbsp;</p><ol>	<li value=""""6""""><strong>Access to Install or Maintain Meters</strong>.&nbsp; Landlords must give notice before entering a tenant's space to install or maintain a utility or service line or a&nbsp;submeter&nbsp;that measures the amount of a provided utility or service.	<ol style=""""list-style-type: lower-alpha;"""">		<li><em>PCQ Comment - The statute does not treat&nbsp;submeter&nbsp;installation as something that must wait until the 180-day notice is mailed.&nbsp; Installation may commence at any time following unilateral amendment of the rental agreement.&nbsp;</em></li>		<li>The landlord must give tenants at least 24 hours'&nbsp;<u>actual notice</u>&nbsp;of intent to enter and the landlord or landlord's agent may enter only at reasonable times.		<ol style=""""list-style-type: lower-roman;"""">			<li><em>PCQ Comment - Although the statute only says ""actual notice"" (e.g. phone call or phone message left on recorder) I would make sure it is in writing.&nbsp; If it's mailed the landlord would have to add three additional days before gaining entry.&nbsp; If delivered",Null,23,23,99999,0,100000,100001,23,1,1499888760,1531955814,1,0,0,0,0
chuck carpenter,13337,16437,column,und,Phil Querin Article - Some Tips and Traps - The FED Eviction Process,"<p><strong><em>Do You Need an Attorney?</em></strong></p><p>&nbsp;</p><p>Oregon, unlike our neighbor to the North, does not require landlords to obtain the use of an attorney to appear in FED court.&nbsp; The necessary summons and complaint can be obtained from the courthouse and they can be filed and served quickly.&nbsp; This has its advantages and disadvantages:&nbsp; It is good insofar as it keeps the cost of the process down, but it is bad if the owner or manager fails to strictly follow all of the legal procedures required by the statutes.&nbsp; Accordingly, for the inexperienced manager or new owner, it is strongly, recommended that guidance first be sought, either through&nbsp;MHCO, from an experienced attorney, or by consulting with a knowledgeable community management company.</p><p>&nbsp;</p><p><strong><em>Strict Compliance</em></strong></p><p>&nbsp;</p><p>Since the FED process is designed to be a summary"" or quick proceeding",Null,23,23,99999,0,100000,100001,23,1,1499891179,1533925568,1,0,0,0,0
chuck carpenter,13338,16438,column,und,ADA Claims:  How to Avoid  Becoming a Target,"<p>An initial question a community owner might have is, ""How about my pre-existing community, does it need to comply with ADA issues?"" Answer: ""It depends."" If your community pre-dates the ADA statute, and the community has not gone through any significant renovations (determined on a case-by-case basis), then the community may be ""grandfathered in"" in most cases. However, there can still be considerations of ""reasonable accommodation"" and ""readily achievable barrier removal"" under the ADA that could require a community owner to make modifications to existing structures and to make existing buildings ""accessible"" to the disabled. There may be no ""grandfathering&nbsp;in"" under these provisions of the ADA. In addition, if the community has undergone substantial alterations/renovations, this could also trigger ADA compliance.<br /><br />The next question is whether a manufactured home community is a ""place of public accommodation."" The ADA defines a ""public accommodation"" to be ""a private entity that owns, leases (or leases to), or operates a place of public accommodation."" Examples of places of ""public accommodation"" include: places of lodging; establishments serving food or drink; places of exhibition or entertainment; places of public gathering; sales or rental establishments; service establishments; stations used for public transportation; places of public display or collection; places of public recreation; places of public education; social service center establishments; and places of exercise or recreation.<br /><br />Does a manufactured home community fit under these descriptions? Based on discussions with ADA experts, the typical community does not appear to ""fit"" under any of the enumerated examples of a ""public accommodation,"" assuming the community's facilities are only open for the sole use and enjoyment of the community's residents, rather than the ""general public."" In some cases, however, a community's clubhouse and office could be determined to be ""public accommodations"" as they are generally ""opened to the public."" In addition, the community's office is necessarily ""opened to the public"" as persons, not otherwise residents of the community, are allowed in and, in fact, are invited in to inquire about available spaces and/or homes in the community.</p><p>&nbsp;</p><p>If the community has ""public accommodations"" which have ""barriers"" to ""handicap access,"" then the next consideration is whether the ""removal of the barrier"" is ""readily achievable."" The ADA generally defines ""readily achievable"" as easily accomplished and able to be carried out without much difficulty or expense. 42 U.S.C.S. ¤ 12181(9). Federal courts have developed several factors in determining what is ""readily achievable"": (1) nature and cost of the removal; (2) overall financial resources of the facility or facilities involved; (3) number of persons employed at such facility; (4) effect on expenses and resources; (5) impact of such action upon the operation of the facility; (6) overall financial resources of the covered entity; (7) overall size of the business of a covered entity with respect to the number of its employees; (8) the number, type, and location of its facilities; (9) type of operation or operations of the covered entity, including composition, structure, and functions of the workforce of such entity; and (10) geographic separateness, administrative or fiscal relationship of the facility or facilities in question to the covered entity.&nbsp;<em>Colorado Cross Disability Coalition v.&nbsp;Hermanson&nbsp;Family Ltd.&nbsp;Pshp.</em>&nbsp;The community however will bear the ultimate burden to prove that the barrier removal is not readily achievable. This will be determined on a case-by-case basis for each individual community.<br /><br />So, how do you lessen the chance of your Community becoming a ""target"" of an ADA lawsuit? There are no ""bright lines"" as to whether a community has ADA issues or not. Since an ""ounce of prevention is worth a pound of cure,"" the prudent community owner might be best served by hiring a knowledgeable ADA Consultant to review and comment on whether the community has any ADA issues and how they should or could be addressed. Another, and more conservative approach would be to simply make sure that all of the community facilities are ""ADA compliant,"" even if, technically and legally, you may not be required to do so. Little things can make a big difference in your community. Examples of ADA compliance include: levers on the entrance doors; levers on bathroom doors and fixtures; bathroom fixtures at proper height; proper bathroom accessories; doorways that accept wheelchair access; bathrooms that accept wheelchair access; counters at correct height for wheelchairs users; alternatives (ramps/elevators) to steps into the clubhouse and office; acceptable transitions (no lips) at doorways (interior and exterior); handicap community and van access; acceptable transitions (commonly referred to as ""curb cuts"") to sidewalks at street junctions and handicap community; and acceptable inclines from community areas to public accommodations, to name a few.<br /><br />Your ADA consultant can walk your community and let you know what facilities do and do not comply with ADA. Making the necessary improvements will be money well spent, and potentially ""ward off"" expensive litigation, which litigation, in all probability, will not be covered by your general liability insurance policy. You might also want to turn this into a ""PR plus"" for your community - i.e., tell your residents about the improvements after they are done! However, such actions may not be right for every community. The community owner should first discuss ADA considerations with its legal counsel to determine what the right course of action under the particular circumstances.</p><p>&nbsp;</p><p><em>Rob&nbsp;Coldren&nbsp;is a founding partner of the MHI-member law firm of&nbsp;Hart, King &amp;&nbsp;Coldren&nbsp;in Santa Ana,&nbsp;Calif.&nbsp;For over three decades, Mr.&nbsp;Coldren's practice has emphasized representation of mobilehome parks, recreational vehicle parks, as well as park owners and managers. He can be reached at&nbsp;<a href=""mailto:rcoldren@hkclaw.com"">rcoldren@hkclaw.com</a>. John Pentecost is a partner with the firm and specializes in property rights and the law as it pertains to the manufactured housing industry. He may be reached at&nbsp;<a href=""mailto:jpentecost@hkclaw.com"">jpentecost@hkclaw.com</a>. Both can be reached by phone at (714) 432-8700.</em></p>",Null,23,23,99999,0,100000,100001,23,0,1499959093,1561871805,1,0,0,0,0
chuck carpenter,13351,16451,column,und,Phil Querin Q&A - Drones and Your Community,"<div>&nbsp;</div><div><div><p><strong><em>Answer.&nbsp;&nbsp;</em></strong>When I went to law school, drones"" were the worker bees.&nbsp; There were no legal classes on them",Null,23,23,99999,0,100000,100001,23,1,1501017660,1512942461,1,0,0,0,0
chuck carpenter,13352,16452,column,und,Phil Querin Q&A - Drones and Your Community,"<div>&nbsp;</div><div><div><p><strong><em>Answer.&nbsp;&nbsp;</em></strong>When I went to law school, drones"" were the worker bees.&nbsp; There were no legal classes on them",Null,23,23,99999,0,100000,100001,23,1,1501017661,1512942461,1,0,0,0,0
chuck carpenter,13353,16453,column,und,"Pets, Service and Comfort Animals--They're Different Under the Americans with Disability Act  and Fair Housing Amendment Act?  ","<p align=""center""><strong><u>ADA</u></strong></p><p>Under revised ADA regulations, a service animal"" is any dog individually trained to do work or perform tasks for the benefit of an individual with a disability",Null,23,23,99999,0,100000,100001,23,1,1501611666,1561871727,1,0,0,0,0
chuck carpenter,13355,16455,column,und,Mark Busch RV Question and Answer: Do RV Parks Need to Provide Showers?,<p>Answer: &nbsp;The short answer is no,Null,23,23,99999,0,100000,100001,23,1,1502115665,1562265641,1,0,0,0,0
chuck carpenter,13362,16462,column,und,Phil Querin Article - Elderly Residents Who Leave the Community,"<div><p>Obviously, if the elderly or infirm resident, or their family, sell the home before the resident transfers to an assisted care facility, the problem goes away.&nbsp; If not, i.e. the home is vacated and space rent is not paid, the landlord should try to determine the intent of the departing resident, either from the resident themselves, or their family.<a href=""#_ftn1"" name=""_ftnref1"" title="""">[1]</a>&nbsp; Are they intending to abandon"" the home?<a href=""""#_ftn2"""" name=""""_ftnref2"""" title="""""""">[2]</a>&nbsp; If the resident",Null,23,23,99999,0,100000,100001,23,1,1502294764,1531955699,1,0,0,0,0
chuck carpenter,13367,16467,column,und,Phil Querin Q&A - Death of Resident and an Uncooperative Estate,"<p><strong>Answer:</strong>&nbsp;&nbsp;This sounds like an episode from a Jerry Springer reality show!&nbsp; Your question doesn't make it clear whether the estate was formally filed for probate in court, in which case this Administrator"" would be subject to court supervision and would have to have a bond.&nbsp; I'm suspecting that is not the case - but if it is",Null,23,23,99999,0,100000,100001,23,1,1502898966,1531955699,1,0,0,0,0
chuck carpenter,13368,16468,column,und,Phil Querin Article and Analysis - New Laws on Disrepair & Deterioration - New MHCO Form 55,"<div><h1><em>Tip</em><em>: Although Form 55 is only for use when there is disrepair or deterioration to the&nbsp;<u>exterior</u>&nbsp;of the home itself, the definition of a manufactured dwelling in&nbsp;</em><a href=""https://www.oregonlaws.org/ors/90.100""><em>ORS 90.100</em></a><em>&nbsp;includes an accessory building or structure",Null,23,23,99999,0,100000,100001,23,1,1503342703,1512942461,1,0,0,0,0
